Id,Tag
16655,O
16656,O
16657,O
16658,O
16659,O
16660,O
16661,B-ORGANIZACAO
16662,O
16663,O
16664,O
16665,O
16666,O
16667,O
16668,O
16669,O
16670,O
16671,O
16672,O
16673,O
16674,O
16675,O
16676,O
16677,O
16678,O
16679,O
16680,O
16681,O
16682,O
16683,O
16684,O
16685,O
16686,O
16687,O
16688,O
16689,O
16690,O
16691,O
16692,O
16693,O
16694,O
16695,O
16696,O
16697,B-LEGISLACAO
16698,I-LEGISLACAO
16699,I-LEGISLACAO
16700,I-LEGISLACAO
16701,I-LEGISLACAO
16702,O
16703,O
16704,O
16705,O
16706,O
16707,O
16708,O
16709,O
16710,O
16711,O
16712,O
16713,O
16714,O
16715,O
16716,O
16717,O
16718,O
16719,O
16720,O
16721,O
16722,O
16723,O
16724,O
16725,O
16726,B-LOCAL
16727,O
16728,B-TEMPO
16729,I-TEMPO
16730,I-TEMPO
16731,I-TEMPO
16732,I-TEMPO
16733,O
16734,O
16735,O
16736,O
16737,O
16738,O
16739,O
16740,O
16741,O
16742,O
16743,O
16744,O
16745,O
16746,O
16747,O
16748,O
16749,O
16750,O
16751,O
16752,B-LEGISLACAO
16753,I-LEGISLACAO
16754,O
16755,O
16756,O
16757,O
16758,O
16759,O
16760,O
16761,O
16762,O
16763,O
16764,O
16765,O
16766,O
16767,O
16768,O
16769,O
16770,O
16771,O
16772,O
16773,O
16774,O
16775,O
16776,O
16777,O
16778,O
16779,O
16780,O
16781,O
16782,O
16783,O
16784,O
16785,O
16786,O
16787,O
16788,O
16789,O
16790,O
16791,O
16792,O
16793,O
16794,B-JURISPRUDENCIA
16795,I-JURISPRUDENCIA
16796,I-JURISPRUDENCIA
16797,I-JURISPRUDENCIA
16798,I-JURISPRUDENCIA
16799,I-JURISPRUDENCIA
16800,I-JURISPRUDENCIA
16801,I-JURISPRUDENCIA
16802,I-JURISPRUDENCIA
16803,O
16804,O
16805,O
16806,O
16807,O
16808,B-ORGANIZACAO
16809,I-ORGANIZACAO
16810,I-ORGANIZACAO
16811,I-ORGANIZACAO
16812,I-ORGANIZACAO
16813,I-ORGANIZACAO
16814,O
16815,B-ORGANIZACAO
16816,O
16817,O
16818,O
16819,B-PESSOA
16820,I-PESSOA
16821,I-PESSOA
16822,I-PESSOA
16823,O
16824,B-ORGANIZACAO
16825,I-ORGANIZACAO
16826,I-ORGANIZACAO
16827,I-ORGANIZACAO
16828,I-ORGANIZACAO
16829,O
16830,O
16831,O
16832,O
16833,O
16834,O
16835,B-LEGISLACAO
16836,I-LEGISLACAO
16837,I-LEGISLACAO
16838,O
16839,O
16840,O
16841,O
16842,O
16843,O
16844,B-JURISPRUDENCIA
16845,I-JURISPRUDENCIA
16846,I-JURISPRUDENCIA
16847,I-JURISPRUDENCIA
16848,I-JURISPRUDENCIA
16849,I-JURISPRUDENCIA
16850,I-JURISPRUDENCIA
16851,O
16852,B-JURISPRUDENCIA
16853,I-JURISPRUDENCIA
16854,O
16855,O
16856,O
16857,O
16858,O
16859,O
16860,O
16861,O
16862,O
16863,O
16864,O
16865,O
16866,O
16867,O
16868,O
16869,O
16870,O
16871,O
16872,O
16873,O
16874,O
16875,O
16876,O
16877,O
16878,O
16879,O
16880,O
16881,B-JURISPRUDENCIA
16882,I-JURISPRUDENCIA
16883,O
16884,O
16885,O
16886,O
16887,O
16888,B-LOCAL
16889,I-LOCAL
16890,O
16891,O
16892,B-ORGANIZACAO
16893,O
16894,O
16895,O
16896,O
16897,B-LEGISLACAO
16898,I-LEGISLACAO
16899,I-LEGISLACAO
16900,I-LEGISLACAO
16901,I-LEGISLACAO
16902,I-LEGISLACAO
16903,I-LEGISLACAO
16904,I-LEGISLACAO
16905,I-LEGISLACAO
16906,I-LEGISLACAO
16907,O
16908,O
16909,O
16910,O
16911,O
16912,O
16913,O
16914,O
16915,O
16916,O
16917,O
16918,O
16919,O
16920,O
16921,O
16922,O
16923,O
16924,O
16925,O
16926,O
16927,O
16928,O
16929,O
16930,O
16931,O
16932,O
16933,O
16934,O
16935,O
16936,O
16937,B-JURISPRUDENCIA
16938,I-JURISPRUDENCIA
16939,I-JURISPRUDENCIA
16940,I-JURISPRUDENCIA
16941,I-JURISPRUDENCIA
16942,I-JURISPRUDENCIA
16943,I-JURISPRUDENCIA
16944,I-JURISPRUDENCIA
16945,O
16946,O
16947,O
16948,O
16949,O
16950,O
16951,O
16952,O
16953,O
16954,O
16955,O
16956,B-LEGISLACAO
16957,I-LEGISLACAO
16958,I-LEGISLACAO
16959,I-LEGISLACAO
16960,I-LEGISLACAO
16961,I-LEGISLACAO
16962,I-LEGISLACAO
16963,I-LEGISLACAO
16964,I-LEGISLACAO
16965,I-LEGISLACAO
16966,O
16967,O
16968,O
16969,B-LEGISLACAO
16970,O
16971,O
16972,O
16973,O
16974,O
16975,O
16976,O
16977,O
16978,O
16979,O
16980,O
16981,O
16982,O
16983,O
16984,O
16985,O
16986,O
16987,O
16988,O
16989,O
16990,O
16991,O
16992,O
16993,O
16994,O
16995,O
16996,O
16997,O
16998,O
16999,O
17000,O
17001,O
17002,O
17003,O
17004,O
17005,O
17006,O
17007,O
17008,O
17009,O
17010,B-JURISPRUDENCIA
17011,I-JURISPRUDENCIA
17012,O
17013,O
17014,B-ORGANIZACAO
17015,O
17016,O
17017,B-JURISPRUDENCIA
17018,I-JURISPRUDENCIA
17019,I-JURISPRUDENCIA
17020,I-JURISPRUDENCIA
17021,I-JURISPRUDENCIA
17022,I-JURISPRUDENCIA
17023,I-JURISPRUDENCIA
17024,I-JURISPRUDENCIA
17025,I-JURISPRUDENCIA
17026,I-JURISPRUDENCIA
17027,O
17028,O
17029,O
17030,O
17031,O
17032,O
17033,O
17034,O
17035,O
17036,O
17037,O
17038,O
17039,O
17040,O
17041,O
17042,O
17043,O
17044,O
17045,O
17046,O
17047,O
17048,O
17049,O
17050,O
17051,O
17052,O
17053,O
17054,O
17055,O
17056,O
17057,O
17058,O
17059,O
17060,O
17061,O
17062,O
17063,O
17064,O
17065,O
17066,O
17067,O
17068,O
17069,O
17070,O
17071,O
17072,O
17073,O
17074,O
17075,O
17076,O
17077,O
17078,O
17079,O
17080,O
17081,O
17082,O
17083,O
17084,O
17085,O
17086,O
17087,O
17088,O
17089,O
17090,O
17091,O
17092,O
17093,O
17094,O
17095,O
17096,O
17097,O
17098,O
17099,O
17100,O
17101,O
17102,O
17103,O
17104,O
17105,O
17106,O
17107,O
17108,O
17109,O
17110,O
17111,O
17112,O
17113,O
17114,O
17115,O
17116,O
17117,O
17118,O
17119,O
17120,O
17121,O
17122,O
17123,O
17124,O
17125,O
17126,O
17127,O
17128,O
17129,O
17130,O
17131,O
17132,O
17133,O
17134,O
17135,O
17136,O
17137,O
17138,O
17139,O
17140,O
17141,B-LEGISLACAO
17142,O
17143,O
17144,O
17145,O
17146,O
17147,O
17148,O
17149,O
17150,O
17151,O
17152,O
17153,O
17154,O
17155,O
17156,O
17157,O
17158,O
17159,O
17160,O
17161,O
17162,O
17163,O
17164,O
17165,O
17166,O
17167,O
17168,O
17169,O
17170,O
17171,O
17172,O
17173,O
17174,O
17175,O
17176,O
17177,O
17178,O
17179,O
17180,O
17181,O
17182,O
17183,O
17184,O
17185,O
17186,O
17187,O
17188,O
17189,O
17190,O
17191,O
17192,O
17193,O
17194,O
17195,O
17196,O
17197,O
17198,O
17199,O
17200,O
17201,O
17202,O
17203,O
17204,O
17205,O
17206,O
17207,O
17208,O
17209,O
17210,O
17211,O
17212,O
17213,B-LEGISLACAO
17214,I-LEGISLACAO
17215,I-LEGISLACAO
17216,O
17217,B-TEMPO
17218,O
17219,O
17220,O
17221,O
17222,O
17223,O
17224,O
17225,O
17226,O
17227,O
17228,O
17229,O
17230,O
17231,O
17232,O
17233,O
17234,O
17235,B-LEGISLACAO
17236,I-LEGISLACAO
17237,I-LEGISLACAO
17238,I-LEGISLACAO
17239,I-LEGISLACAO
17240,I-LEGISLACAO
17241,O
17242,O
17243,O
17244,O
17245,O
17246,O
17247,O
17248,O
17249,O
17250,O
17251,O
17252,B-LEGISLACAO
17253,I-LEGISLACAO
17254,I-LEGISLACAO
17255,I-LEGISLACAO
17256,O
17257,O
17258,B-TEMPO
17259,O
17260,O
17261,O
17262,O
17263,O
17264,O
17265,O
17266,O
17267,O
17268,O
17269,O
17270,O
17271,O
17272,O
17273,O
17274,O
17275,O
17276,O
17277,O
17278,O
17279,O
17280,O
17281,O
17282,O
17283,O
17284,O
17285,O
17286,O
17287,O
17288,O
17289,O
17290,O
17291,O
17292,O
17293,O
17294,O
17295,O
17296,O
17297,O
17298,O
17299,O
17300,O
17301,O
17302,O
17303,O
17304,O
17305,O
17306,O
17307,O
17308,O
17309,O
17310,O
17311,O
17312,O
17313,O
17314,O
17315,O
17316,O
17317,O
17318,O
17319,O
17320,O
17321,O
17322,B-LEGISLACAO
17323,I-LEGISLACAO
17324,O
17325,O
17326,O
17327,O
17328,O
17329,O
17330,O
17331,O
17332,O
17333,O
17334,O
17335,O
17336,O
17337,O
17338,O
17339,O
17340,O
17341,O
17342,O
17343,O
17344,O
17345,O
17346,O
17347,O
17348,O
17349,O
17350,O
17351,O
17352,O
17353,O
17354,O
17355,O
17356,O
17357,O
17358,O
17359,O
17360,O
17361,O
17362,O
17363,O
17364,O
17365,O
17366,O
17367,O
17368,O
17369,O
17370,O
17371,O
17372,O
17373,O
17374,O
17375,O
17376,O
17377,O
17378,O
17379,O
17380,O
17381,O
17382,O
17383,O
17384,O
17385,O
17386,O
17387,O
17388,O
17389,O
17390,O
17391,O
17392,O
17393,O
17394,O
17395,O
17396,O
17397,O
17398,O
17399,O
17400,O
17401,O
17402,B-ORGANIZACAO
17403,O
17404,O
17405,O
17406,O
17407,O
17408,O
17409,O
17410,O
17411,O
17412,O
17413,O
17414,O
17415,O
17416,O
17417,O
17418,O
17419,O
17420,O
17421,O
17422,O
17423,O
17424,O
17425,O
17426,O
17427,O
17428,O
17429,O
17430,O
17431,O
17432,O
17433,O
17434,O
17435,O
17436,O
17437,O
17438,O
17439,O
17440,O
17441,O
17442,O
17443,O
17444,O
17445,O
17446,O
17447,O
17448,O
17449,O
17450,B-LEGISLACAO
17451,I-LEGISLACAO
17452,O
17453,O
17454,B-TEMPO
17455,O
17456,O
17457,O
17458,O
17459,O
17460,O
17461,O
17462,O
17463,O
17464,O
17465,O
17466,O
17467,O
17468,O
17469,O
17470,O
17471,O
17472,O
17473,B-LEGISLACAO
17474,I-LEGISLACAO
17475,I-LEGISLACAO
17476,I-LEGISLACAO
17477,I-LEGISLACAO
17478,I-LEGISLACAO
17479,I-LEGISLACAO
17480,O
17481,O
17482,O
17483,B-JURISPRUDENCIA
17484,I-JURISPRUDENCIA
17485,I-JURISPRUDENCIA
17486,I-JURISPRUDENCIA
17487,I-JURISPRUDENCIA
17488,I-JURISPRUDENCIA
17489,I-JURISPRUDENCIA
17490,O
17491,O
17492,O
17493,O
17494,O
17495,O
17496,O
17497,O
17498,O
17499,O
17500,O
17501,O
17502,O
17503,O
17504,O
17505,O
17506,O
17507,O
17508,O
17509,O
17510,O
17511,O
17512,O
17513,O
17514,O
17515,O
17516,O
17517,O
17518,O
17519,O
17520,O
17521,O
17522,O
17523,O
17524,O
17525,O
17526,O
17527,O
17528,O
17529,O
17530,O
17531,O
17532,O
17533,O
17534,O
17535,O
17536,O
17537,B-LEGISLACAO
17538,I-LEGISLACAO
17539,I-LEGISLACAO
17540,I-LEGISLACAO
17541,I-LEGISLACAO
17542,I-LEGISLACAO
17543,I-LEGISLACAO
17544,I-LEGISLACAO
17545,I-LEGISLACAO
17546,I-LEGISLACAO
17547,I-LEGISLACAO
17548,I-LEGISLACAO
17549,O
17550,O
17551,O
17552,O
17553,O
17554,O
17555,O
17556,O
17557,O
17558,O
17559,O
17560,O
17561,O
17562,O
17563,O
17564,O
17565,O
17566,O
17567,O
17568,O
17569,O
17570,O
17571,O
17572,O
17573,O
17574,O
17575,O
17576,O
17577,O
17578,O
17579,O
17580,O
17581,O
17582,O
17583,O
17584,B-LEGISLACAO
17585,I-LEGISLACAO
17586,I-LEGISLACAO
17587,I-LEGISLACAO
17588,I-LEGISLACAO
17589,I-LEGISLACAO
17590,I-LEGISLACAO
17591,I-LEGISLACAO
17592,O
17593,B-LEGISLACAO
17594,I-LEGISLACAO
17595,I-LEGISLACAO
17596,I-LEGISLACAO
17597,I-LEGISLACAO
17598,I-LEGISLACAO
17599,O
17600,O
17601,O
17602,O
17603,O
17604,O
17605,O
17606,O
17607,O
17608,O
17609,O
17610,B-LEGISLACAO
17611,I-LEGISLACAO
17612,I-LEGISLACAO
17613,I-LEGISLACAO
17614,I-LEGISLACAO
17615,I-LEGISLACAO
17616,I-LEGISLACAO
17617,I-LEGISLACAO
17618,I-LEGISLACAO
17619,I-LEGISLACAO
17620,O
17621,O
17622,O
17623,O
17624,O
17625,O
17626,O
17627,O
17628,O
17629,O
17630,O
17631,O
17632,O
17633,O
17634,O
17635,O
17636,O
17637,O
17638,O
17639,O
17640,O
17641,O
17642,O
17643,O
17644,O
17645,O
17646,B-ORGANIZACAO
17647,O
17648,B-ORGANIZACAO
17649,O
17650,B-ORGANIZACAO
17651,O
17652,O
17653,O
17654,O
17655,O
17656,O
17657,O
17658,O
17659,O
17660,O
17661,O
17662,O
17663,O
17664,O
17665,O
17666,O
17667,O
17668,O
17669,O
17670,O
17671,O
17672,O
17673,O
17674,O
17675,O
17676,O
17677,O
17678,O
17679,O
17680,O
17681,O
17682,O
17683,O
17684,B-ORGANIZACAO
17685,I-ORGANIZACAO
17686,I-ORGANIZACAO
17687,I-ORGANIZACAO
17688,I-ORGANIZACAO
17689,I-ORGANIZACAO
17690,I-ORGANIZACAO
17691,O
17692,O
17693,O
17694,O
17695,O
17696,O
17697,O
17698,O
17699,O
17700,O
17701,O
17702,O
17703,O
17704,O
17705,O
17706,O
17707,O
17708,O
17709,B-ORGANIZACAO
17710,I-ORGANIZACAO
17711,I-ORGANIZACAO
17712,B-JURISPRUDENCIA
17713,I-JURISPRUDENCIA
17714,I-JURISPRUDENCIA
17715,O
17716,O
17717,O
17718,B-PESSOA
17719,I-PESSOA
17720,I-PESSOA
17721,O
17722,O
17723,O
17724,B-PESSOA
17725,I-PESSOA
17726,I-PESSOA
17727,I-PESSOA
17728,O
17729,O
17730,B-PESSOA
17731,I-PESSOA
17732,I-PESSOA
17733,I-PESSOA
17734,O
17735,B-ORGANIZACAO
17736,I-ORGANIZACAO
17737,O
17738,O
17739,B-PESSOA
17740,I-PESSOA
17741,I-PESSOA
17742,I-PESSOA
17743,O
17744,B-ORGANIZACAO
17745,I-ORGANIZACAO
17746,O
17747,O
17748,O
17749,O
17750,O
17751,B-PESSOA
17752,I-PESSOA
17753,I-PESSOA
17754,O
17755,O
17756,O
17757,O
17758,O
17759,O
17760,O
17761,O
17762,O
17763,O
17764,O
17765,O
17766,O
17767,O
17768,O
17769,O
17770,O
17771,O
17772,O
17773,O
17774,O
17775,O
17776,O
17777,O
17778,O
17779,O
17780,O
17781,O
17782,O
17783,O
17784,O
17785,O
17786,O
17787,O
17788,O
17789,O
17790,O
17791,O
17792,O
17793,O
17794,O
17795,O
17796,O
17797,O
17798,O
17799,O
17800,O
17801,O
17802,O
17803,O
17804,O
17805,O
17806,O
17807,O
17808,O
17809,O
17810,O
17811,O
17812,O
17813,O
17814,O
17815,O
17816,O
17817,B-ORGANIZACAO
17818,I-ORGANIZACAO
17819,I-ORGANIZACAO
17820,O
17821,O
17822,O
17823,O
17824,O
17825,O
17826,O
17827,O
17828,O
17829,O
17830,O
17831,B-PESSOA
17832,I-PESSOA
17833,I-PESSOA
17834,O
17835,O
17836,O
17837,O
17838,O
17839,O
17840,O
17841,O
17842,O
17843,O
17844,O
17845,O
17846,O
17847,O
17848,O
17849,O
17850,O
17851,O
17852,O
17853,O
17854,O
17855,O
17856,O
17857,O
17858,O
17859,O
17860,B-PESSOA
17861,I-PESSOA
17862,I-PESSOA
17863,O
17864,O
17865,O
17866,O
17867,O
17868,O
17869,O
17870,O
17871,O
17872,O
17873,B-PESSOA
17874,I-PESSOA
17875,I-PESSOA
17876,I-PESSOA
17877,O
17878,O
17879,O
17880,B-ORGANIZACAO
17881,I-ORGANIZACAO
17882,I-ORGANIZACAO
17883,I-ORGANIZACAO
17884,I-ORGANIZACAO
17885,O
17886,O
17887,O
17888,O
17889,O
17890,O
17891,O
17892,O
17893,O
17894,O
17895,O
17896,O
17897,O
17898,O
17899,O
17900,O
17901,O
17902,O
17903,O
17904,O
17905,O
17906,O
17907,B-TEMPO
17908,O
17909,O
17910,O
17911,O
17912,O
17913,O
17914,O
17915,O
17916,O
17917,O
17918,B-ORGANIZACAO
17919,O
17920,O
17921,O
17922,O
17923,O
17924,O
17925,O
17926,O
17927,O
17928,O
17929,O
17930,B-PESSOA
17931,O
17932,O
17933,O
17934,O
17935,O
17936,O
17937,O
17938,O
17939,O
17940,O
17941,O
17942,O
17943,O
17944,O
17945,O
17946,O
17947,O
17948,O
17949,O
17950,O
17951,O
17952,O
17953,B-JURISPRUDENCIA
17954,I-JURISPRUDENCIA
17955,I-JURISPRUDENCIA
17956,I-JURISPRUDENCIA
17957,I-JURISPRUDENCIA
17958,O
17959,O
17960,O
17961,O
17962,O
17963,O
17964,B-ORGANIZACAO
17965,I-ORGANIZACAO
17966,I-ORGANIZACAO
17967,O
17968,O
17969,O
17970,O
17971,O
17972,B-TEMPO
17973,O
17974,O
17975,O
17976,O
17977,O
17978,O
17979,B-TEMPO
17980,O
17981,O
17982,O
17983,O
17984,O
17985,O
17986,O
17987,O
17988,O
17989,O
17990,O
17991,O
17992,O
17993,O
17994,O
17995,O
17996,O
17997,O
17998,O
17999,O
18000,O
18001,O
18002,O
18003,O
18004,O
18005,O
18006,O
18007,O
18008,O
18009,O
18010,O
18011,O
18012,O
18013,O
18014,O
18015,O
18016,O
18017,O
18018,O
18019,O
18020,O
18021,O
18022,O
18023,O
18024,O
18025,O
18026,O
18027,O
18028,O
18029,O
18030,O
18031,O
18032,O
18033,O
18034,O
18035,O
18036,O
18037,O
18038,O
18039,O
18040,O
18041,O
18042,O
18043,O
18044,O
18045,O
18046,O
18047,O
18048,O
18049,O
18050,O
18051,O
18052,O
18053,O
18054,O
18055,O
18056,O
18057,O
18058,O
18059,O
18060,O
18061,O
18062,O
18063,O
18064,O
18065,O
18066,O
18067,O
18068,O
18069,O
18070,O
18071,O
18072,O
18073,O
18074,O
18075,O
18076,O
18077,O
18078,O
18079,O
18080,O
18081,O
18082,O
18083,O
18084,O
18085,O
18086,O
18087,O
18088,O
18089,O
18090,O
18091,O
18092,O
18093,O
18094,O
18095,O
18096,O
18097,O
18098,O
18099,O
18100,O
18101,O
18102,O
18103,O
18104,O
18105,O
18106,O
18107,O
18108,O
18109,O
18110,O
18111,O
18112,O
18113,O
18114,O
18115,O
18116,O
18117,O
18118,O
18119,O
18120,O
18121,O
18122,O
18123,O
18124,O
18125,O
18126,O
18127,O
18128,O
18129,O
18130,O
18131,O
18132,O
18133,O
18134,O
18135,O
18136,O
18137,O
18138,O
18139,O
18140,O
18141,B-ORGANIZACAO
18142,I-ORGANIZACAO
18143,I-ORGANIZACAO
18144,I-ORGANIZACAO
18145,O
18146,O
18147,O
18148,O
18149,B-PESSOA
18150,I-PESSOA
18151,I-PESSOA
18152,I-PESSOA
18153,I-PESSOA
18154,I-PESSOA
18155,O
18156,O
18157,O
18158,O
18159,O
18160,O
18161,O
18162,O
18163,O
18164,O
18165,O
18166,O
18167,O
18168,O
18169,O
18170,O
18171,O
18172,O
18173,O
18174,O
18175,O
18176,O
18177,O
18178,B-PESSOA
18179,I-PESSOA
18180,I-PESSOA
18181,I-PESSOA
18182,O
18183,O
18184,O
18185,O
18186,O
18187,O
18188,O
18189,O
18190,O
18191,O
18192,O
18193,O
18194,O
18195,O
18196,O
18197,O
18198,O
18199,O
18200,B-ORGANIZACAO
18201,O
18202,O
18203,O
18204,O
18205,O
18206,O
18207,O
18208,O
18209,O
18210,O
18211,O
18212,O
18213,O
18214,O
18215,O
18216,B-LEGISLACAO
18217,I-LEGISLACAO
18218,I-LEGISLACAO
18219,O
18220,O
18221,O
18222,O
18223,O
18224,O
18225,O
18226,O
18227,O
18228,O
18229,O
18230,O
18231,O
18232,O
18233,O
18234,O
18235,O
18236,O
18237,O
18238,O
18239,O
18240,O
18241,O
18242,O
18243,O
18244,O
18245,O
18246,O
18247,O
18248,O
18249,O
18250,O
18251,O
18252,O
18253,O
18254,O
18255,O
18256,O
18257,O
18258,O
18259,O
18260,O
18261,O
18262,O
18263,O
18264,O
18265,O
18266,O
18267,O
18268,O
18269,O
18270,O
18271,O
18272,O
18273,O
18274,O
18275,O
18276,O
18277,O
18278,O
18279,O
18280,O
18281,O
18282,O
18283,O
18284,O
18285,O
18286,O
18287,O
18288,O
18289,O
18290,O
18291,O
18292,B-PESSOA
18293,I-PESSOA
18294,I-PESSOA
18295,O
18296,O
18297,O
18298,O
18299,O
18300,B-TEMPO
18301,O
18302,O
18303,O
18304,O
18305,O
18306,O
18307,O
18308,O
18309,O
18310,O
18311,O
18312,O
18313,O
18314,O
18315,O
18316,O
18317,O
18318,O
18319,O
18320,O
18321,O
18322,O
18323,O
18324,B-LEGISLACAO
18325,I-LEGISLACAO
18326,I-LEGISLACAO
18327,O
18328,O
18329,O
18330,O
18331,O
18332,O
18333,O
18334,O
18335,O
18336,O
18337,O
18338,O
18339,O
18340,O
18341,O
18342,O
18343,O
18344,O
18345,O
18346,O
18347,O
18348,B-LEGISLACAO
18349,I-LEGISLACAO
18350,I-LEGISLACAO
18351,I-LEGISLACAO
18352,O
18353,O
18354,O
18355,O
18356,O
18357,O
18358,O
18359,O
18360,O
18361,O
18362,O
18363,O
18364,O
18365,O
18366,O
18367,O
18368,O
18369,O
18370,O
18371,O
18372,O
18373,O
18374,O
18375,O
18376,O
18377,O
18378,O
18379,O
18380,O
18381,O
18382,O
18383,O
18384,O
18385,O
18386,O
18387,O
18388,O
18389,O
18390,O
18391,O
18392,O
18393,O
18394,O
18395,O
18396,O
18397,O
18398,O
18399,O
18400,O
18401,O
18402,O
18403,O
18404,O
18405,O
18406,O
18407,O
18408,O
18409,O
18410,O
18411,O
18412,O
18413,O
18414,O
18415,O
18416,O
18417,O
18418,O
18419,O
18420,O
18421,O
18422,O
18423,O
18424,O
18425,O
18426,O
18427,O
18428,O
18429,O
18430,O
18431,O
18432,O
18433,O
18434,O
18435,O
18436,O
18437,O
18438,O
18439,O
18440,O
18441,O
18442,O
18443,O
18444,O
18445,O
18446,O
18447,O
18448,O
18449,O
18450,O
18451,O
18452,O
18453,O
18454,O
18455,O
18456,O
18457,O
18458,O
18459,O
18460,O
18461,O
18462,O
18463,O
18464,O
18465,O
18466,O
18467,O
18468,O
18469,O
18470,O
18471,O
18472,O
18473,O
18474,O
18475,O
18476,O
18477,O
18478,O
18479,O
18480,O
18481,O
18482,O
18483,O
18484,O
18485,O
18486,O
18487,O
18488,O
18489,O
18490,O
18491,O
18492,O
18493,O
18494,O
18495,O
18496,O
18497,O
18498,O
18499,O
18500,O
18501,O
18502,O
18503,O
18504,O
18505,O
18506,O
18507,O
18508,O
18509,O
18510,O
18511,O
18512,O
18513,O
18514,O
18515,O
18516,O
18517,O
18518,O
18519,O
18520,O
18521,O
18522,O
18523,O
18524,O
18525,O
18526,O
18527,O
18528,O
18529,O
18530,B-TEMPO
18531,O
18532,O
18533,O
18534,O
18535,O
18536,O
18537,O
18538,O
18539,O
18540,O
18541,O
18542,O
18543,O
18544,O
18545,O
18546,O
18547,O
18548,O
18549,O
18550,O
18551,O
18552,O
18553,O
18554,O
18555,O
18556,O
18557,O
18558,O
18559,B-TEMPO
18560,O
18561,O
18562,O
18563,O
18564,O
18565,O
18566,O
18567,O
18568,O
18569,O
18570,O
18571,O
18572,O
18573,O
18574,O
18575,O
18576,O
18577,O
18578,O
18579,O
18580,O
18581,O
18582,O
18583,O
18584,O
18585,O
18586,O
18587,O
18588,O
18589,O
18590,O
18591,O
18592,O
18593,O
18594,O
18595,O
18596,O
18597,O
18598,O
18599,O
18600,O
18601,O
18602,O
18603,O
18604,O
18605,O
18606,O
18607,O
18608,O
18609,O
18610,O
18611,O
18612,O
18613,O
18614,O
18615,O
18616,O
18617,O
18618,O
18619,O
18620,O
18621,O
18622,O
18623,O
18624,O
18625,O
18626,O
18627,O
18628,O
18629,O
18630,O
18631,O
18632,O
18633,O
18634,O
18635,O
18636,O
18637,O
18638,O
18639,O
18640,O
18641,O
18642,O
18643,O
18644,O
18645,O
18646,O
18647,O
18648,O
18649,O
18650,O
18651,O
18652,O
18653,O
18654,O
18655,O
18656,O
18657,O
18658,O
18659,O
18660,O
18661,O
18662,O
18663,O
18664,O
18665,O
18666,O
18667,O
18668,O
18669,O
18670,O
18671,O
18672,O
18673,O
18674,O
18675,O
18676,O
18677,O
18678,O
18679,O
18680,O
18681,O
18682,O
18683,O
18684,O
18685,O
18686,O
18687,O
18688,O
18689,O
18690,O
18691,B-ORGANIZACAO
18692,O
18693,O
18694,O
18695,O
18696,O
18697,O
18698,B-ORGANIZACAO
18699,I-ORGANIZACAO
18700,I-ORGANIZACAO
18701,I-ORGANIZACAO
18702,I-ORGANIZACAO
18703,I-ORGANIZACAO
18704,I-ORGANIZACAO
18705,O
18706,O
18707,O
18708,O
18709,O
18710,O
18711,O
18712,O
18713,O
18714,O
18715,O
18716,O
18717,O
18718,O
18719,O
18720,O
18721,O
18722,O
18723,O
18724,O
18725,O
18726,O
18727,O
18728,O
18729,O
18730,O
18731,O
18732,O
18733,O
18734,B-PESSOA
18735,I-PESSOA
18736,I-PESSOA
18737,O
18738,O
18739,O
18740,O
18741,O
18742,B-TEMPO
18743,O
18744,O
18745,O
18746,O
18747,O
18748,O
18749,O
18750,O
18751,O
18752,O
18753,O
18754,O
18755,O
18756,O
18757,O
18758,O
18759,O
18760,O
18761,O
18762,O
18763,O
18764,O
18765,O
18766,O
18767,O
18768,O
18769,O
18770,O
18771,O
18772,O
18773,O
18774,O
18775,O
18776,O
18777,O
18778,O
18779,O
18780,O
18781,O
18782,O
18783,O
18784,O
18785,O
18786,O
18787,O
18788,O
18789,O
18790,O
18791,O
18792,O
18793,O
18794,O
18795,O
18796,O
18797,O
18798,O
18799,O
18800,O
18801,O
18802,O
18803,O
18804,O
18805,O
18806,O
18807,O
18808,O
18809,O
18810,O
18811,O
18812,O
18813,O
18814,O
18815,O
18816,O
18817,O
18818,O
18819,O
18820,O
18821,O
18822,O
18823,O
18824,O
18825,O
18826,O
18827,O
18828,O
18829,O
18830,O
18831,O
18832,O
18833,O
18834,O
18835,O
18836,O
18837,O
18838,O
18839,O
18840,O
18841,O
18842,O
18843,O
18844,O
18845,O
18846,O
18847,O
18848,O
18849,O
18850,O
18851,O
18852,O
18853,O
18854,O
18855,O
18856,O
18857,O
18858,O
18859,O
18860,O
18861,O
18862,O
18863,O
18864,O
18865,O
18866,O
18867,O
18868,O
18869,O
18870,O
18871,O
18872,O
18873,O
18874,O
18875,O
18876,O
18877,O
18878,O
18879,O
18880,O
18881,O
18882,O
18883,O
18884,O
18885,O
18886,O
18887,O
18888,O
18889,O
18890,O
18891,O
18892,O
18893,O
18894,O
18895,O
18896,O
18897,O
18898,O
18899,O
18900,O
18901,O
18902,O
18903,O
18904,O
18905,O
18906,O
18907,O
18908,O
18909,O
18910,O
18911,O
18912,O
18913,O
18914,O
18915,O
18916,O
18917,O
18918,O
18919,O
18920,O
18921,O
18922,O
18923,O
18924,O
18925,O
18926,O
18927,O
18928,O
18929,O
18930,O
18931,O
18932,O
18933,O
18934,O
18935,O
18936,O
18937,O
18938,O
18939,O
18940,O
